test_case_id,provider,instrument,input_system,O,C,E,A,N,profile_label,total_score,factor_scores,questions_answered,questions_total
9329,deepseek,dark_triad,behavioral,100,100,100,100,100,all_maximum,50.93,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 83.33333333333333, ""psychopathy"": 33.333333333333336}",27,27
9348,gemini,dark_triad,behavioral,100,100,100,100,100,all_maximum,39.81,"{""machiavellianism"": 19.444444444444443, ""narcissism"": 77.77777777777777, ""psychopathy"": 22.22222222222222}",27,27
9310,openai,dark_triad,behavioral,100,100,100,100,100,all_maximum,33.33,"{""machiavellianism"": 16.666666666666668, ""narcissism"": 66.66666666666666, ""psychopathy"": 16.666666666666668}",27,27
9290,claude,dark_triad,behavioral,0,0,0,0,0,all_minimum,48.15,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 25.0, ""psychopathy"": 55.55555555555556}",27,27
9328,deepseek,dark_triad,behavioral,0,0,0,0,0,all_minimum,72.22,"{""machiavellianism"": 88.88888888888889, ""narcissism"": 33.333333333333336, ""psychopathy"": 94.44444444444444}",27,27
9347,gemini,dark_triad,behavioral,0,0,0,0,0,all_minimum,75.93,"{""machiavellianism"": 88.88888888888889, ""narcissism"": 55.55555555555556, ""psychopathy"": 83.33333333333333}",27,27
9309,openai,dark_triad,behavioral,0,0,0,0,0,all_minimum,54.63,"{""machiavellianism"": 72.22222222222221, ""narcissism"": 30.555555555555557, ""psychopathy"": 61.111111111111114}",27,27
9282,claude,dark_triad,behavioral,50,75,100,75,50,high_A_high_C_high_E,38.89,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 61.111111111111114, ""psychopathy"": 16.666666666666668}",27,27
9320,deepseek,dark_triad,behavioral,50,75,100,75,50,high_A_high_C_high_E,48.15,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 72.22222222222221, ""psychopathy"": 25.0}",27,27
9339,gemini,dark_triad,behavioral,50,75,100,75,50,high_A_high_C_high_E,54.63,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 75.0, ""psychopathy"": 36.111111111111114}",27,27
9301,openai,dark_triad,behavioral,50,75,100,75,50,high_A_high_C_high_E,46.3,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 72.22222222222221, ""psychopathy"": 25.0}",27,27
9281,claude,dark_triad,behavioral,50,75,0,75,50,high_A_high_C_low_E,25.0,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 19.444444444444443, ""psychopathy"": 11.11111111111111}",27,27
9319,deepseek,dark_triad,behavioral,50,75,0,75,50,high_A_high_C_low_E,31.48,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 27.77777777777778, ""psychopathy"": 25.0}",27,27
9338,gemini,dark_triad,behavioral,50,75,0,75,50,high_A_high_C_low_E,25.93,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 22.22222222222222, ""psychopathy"": 13.88888888888889}",27,27
9300,openai,dark_triad,behavioral,50,75,0,75,50,high_A_high_C_low_E,32.41,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 25.0, ""psychopathy"": 25.0}",27,27
9284,claude,dark_triad,behavioral,50,100,100,75,50,high_A_max_C_high_E,37.96,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 66.66666666666666, ""psychopathy"": 16.666666666666668}",27,27
9322,deepseek,dark_triad,behavioral,50,100,100,75,50,high_A_max_C_high_E,47.22,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 72.22222222222221, ""psychopathy"": 22.22222222222222}",27,27
9341,gemini,dark_triad,behavioral,50,100,100,75,50,high_A_max_C_high_E,53.7,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 75.0, ""psychopathy"": 33.333333333333336}",27,27
9303,openai,dark_triad,behavioral,50,100,100,75,50,high_A_max_C_high_E,46.3,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 72.22222222222221, ""psychopathy"": 25.0}",27,27
9283,claude,dark_triad,behavioral,50,100,0,75,50,high_A_max_C_low_E,24.07,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 19.444444444444443, ""psychopathy"": 8.333333333333332}",27,27
9321,deepseek,dark_triad,behavioral,50,100,0,75,50,high_A_max_C_low_E,15.74,"{""machiavellianism"": 25.0, ""narcissism"": 19.444444444444443, ""psychopathy"": 2.777777777777779}",27,27
9340,gemini,dark_triad,behavioral,50,100,0,75,50,high_A_max_C_low_E,21.3,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 19.444444444444443, ""psychopathy"": 5.555555555555558}",27,27
9302,openai,dark_triad,behavioral,50,100,0,75,50,high_A_max_C_low_E,31.48,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 25.0, ""psychopathy"": 22.22222222222222}",27,27
9274,claude,dark_triad,behavioral,50,0,100,0,50,low_A_low_C_high_E,75.93,"{""machiavellianism"": 72.22222222222221, ""narcissism"": 83.33333333333333, ""psychopathy"": 72.22222222222221}",27,27
9312,deepseek,dark_triad,behavioral,50,0,100,0,50,low_A_low_C_high_E,79.63,"{""machiavellianism"": 75.0, ""narcissism"": 86.11111111111111, ""psychopathy"": 77.77777777777777}",27,27
9331,gemini,dark_triad,behavioral,50,0,100,0,50,low_A_low_C_high_E,78.7,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 80.55555555555556, ""psychopathy"": 86.11111111111111}",27,27
9293,openai,dark_triad,behavioral,50,0,100,0,50,low_A_low_C_high_E,84.26,"{""machiavellianism"": 72.22222222222221, ""narcissism"": 97.22222222222223, ""psychopathy"": 83.33333333333333}",27,27
9273,claude,dark_triad,behavioral,50,0,0,0,50,low_A_low_C_low_E,50.0,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 27.77777777777778, ""psychopathy"": 52.77777777777778}",27,27
9311,deepseek,dark_triad,behavioral,50,0,0,0,50,low_A_low_C_low_E,62.04,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 41.666666666666664, ""psychopathy"": 75.0}",27,27
9330,gemini,dark_triad,behavioral,50,0,0,0,50,low_A_low_C_low_E,60.19,"{""machiavellianism"": 80.55555555555556, ""narcissism"": 30.555555555555557, ""psychopathy"": 69.44444444444444}",27,27
9292,openai,dark_triad,behavioral,50,0,0,0,50,low_A_low_C_low_E,55.56,"{""machiavellianism"": 75.0, ""narcissism"": 27.77777777777778, ""psychopathy"": 63.888888888888886}",27,27
9276,claude,dark_triad,behavioral,50,25,100,0,50,low_A_medlow_C_high_E,71.3,"{""machiavellianism"": 72.22222222222221, ""narcissism"": 83.33333333333333, ""psychopathy"": 58.333333333333336}",27,27
9314,deepseek,dark_triad,behavioral,50,25,100,0,50,low_A_medlow_C_high_E,94.44,"{""machiavellianism"": 88.88888888888889, ""narcissism"": 100.0, ""psychopathy"": 94.44444444444444}",27,27
9333,gemini,dark_triad,behavioral,50,25,100,0,50,low_A_medlow_C_high_E,79.63,"{""machiavellianism"": 83.33333333333333, ""narcissism"": 83.33333333333333, ""psychopathy"": 72.22222222222221}",27,27
9295,openai,dark_triad,behavioral,50,25,100,0,50,low_A_medlow_C_high_E,83.33,"{""machiavellianism"": 77.77777777777777, ""narcissism"": 100.0, ""psychopathy"": 72.22222222222221}",27,27
9275,claude,dark_triad,behavioral,50,25,0,0,50,low_A_medlow_C_low_E,48.15,"{""machiavellianism"": 75.0, ""narcissism"": 27.77777777777778, ""psychopathy"": 41.666666666666664}",27,27
9313,deepseek,dark_triad,behavioral,50,25,0,0,50,low_A_medlow_C_low_E,59.26,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 44.44444444444444, ""psychopathy"": 63.888888888888886}",27,27
9332,gemini,dark_triad,behavioral,50,25,0,0,50,low_A_medlow_C_low_E,52.78,"{""machiavellianism"": 77.77777777777777, ""narcissism"": 27.77777777777778, ""psychopathy"": 52.77777777777778}",27,27
9294,openai,dark_triad,behavioral,50,25,0,0,50,low_A_medlow_C_low_E,53.7,"{""machiavellianism"": 72.22222222222221, ""narcissism"": 30.555555555555557, ""psychopathy"": 58.333333333333336}",27,27
9286,claude,dark_triad,behavioral,50,75,100,100,50,max_A_high_C_high_E,27.78,"{""machiavellianism"": 13.88888888888889, ""narcissism"": 55.55555555555556, ""psychopathy"": 13.88888888888889}",27,27
9324,deepseek,dark_triad,behavioral,50,75,100,100,50,max_A_high_C_high_E,32.41,"{""machiavellianism"": 11.11111111111111, ""narcissism"": 83.33333333333333, ""psychopathy"": 2.777777777777779}",27,27
9343,gemini,dark_triad,behavioral,50,75,100,100,50,max_A_high_C_high_E,35.19,"{""machiavellianism"": 16.666666666666668, ""narcissism"": 75.0, ""psychopathy"": 13.88888888888889}",27,27
9305,openai,dark_triad,behavioral,50,75,100,100,50,max_A_high_C_high_E,33.33,"{""machiavellianism"": 19.444444444444443, ""narcissism"": 63.888888888888886, ""psychopathy"": 16.666666666666668}",27,27
9285,claude,dark_triad,behavioral,50,75,0,100,50,max_A_high_C_low_E,10.19,"{""machiavellianism"": 16.666666666666668, ""narcissism"": 11.11111111111111, ""psychopathy"": 2.777777777777779}",27,27
9323,deepseek,dark_triad,behavioral,50,75,0,100,50,max_A_high_C_low_E,5.56,"{""machiavellianism"": 16.666666666666668, ""narcissism"": 0.0, ""psychopathy"": 0.0}",27,27
9342,gemini,dark_triad,behavioral,50,75,0,100,50,max_A_high_C_low_E,17.59,"{""machiavellianism"": 33.333333333333336, ""narcissism"": 11.11111111111111, ""psychopathy"": 8.333333333333332}",27,27
9304,openai,dark_triad,behavioral,50,75,0,100,50,max_A_high_C_low_E,19.44,"{""machiavellianism"": 22.22222222222222, ""narcissism"": 22.22222222222222, ""psychopathy"": 13.88888888888889}",27,27
9288,claude,dark_triad,behavioral,50,100,100,100,50,max_A_max_C_high_E,27.78,"{""machiavellianism"": 13.88888888888889, ""narcissism"": 61.111111111111114, ""psychopathy"": 8.333333333333332}",27,27
9326,deepseek,dark_triad,behavioral,50,100,100,100,50,max_A_max_C_high_E,36.11,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 75.0, ""psychopathy"": 2.777777777777779}",27,27
9345,gemini,dark_triad,behavioral,50,100,100,100,50,max_A_max_C_high_E,34.26,"{""machiavellianism"": 16.666666666666668, ""narcissism"": 75.0, ""psychopathy"": 11.11111111111111}",27,27
9307,openai,dark_triad,behavioral,50,100,100,100,50,max_A_max_C_high_E,32.41,"{""machiavellianism"": 16.666666666666668, ""narcissism"": 69.44444444444444, ""psychopathy"": 11.11111111111111}",27,27
9287,claude,dark_triad,behavioral,50,100,0,100,50,max_A_max_C_low_E,11.11,"{""machiavellianism"": 19.444444444444443, ""narcissism"": 11.11111111111111, ""psychopathy"": 2.777777777777779}",27,27
9325,deepseek,dark_triad,behavioral,50,100,0,100,50,max_A_max_C_low_E,13.89,"{""machiavellianism"": 25.0, ""narcissism"": 13.88888888888889, ""psychopathy"": 2.777777777777779}",27,27
9344,gemini,dark_triad,behavioral,50,100,0,100,50,max_A_max_C_low_E,18.52,"{""machiavellianism"": 33.333333333333336, ""narcissism"": 16.666666666666668, ""psychopathy"": 5.555555555555558}",27,27
9306,openai,dark_triad,behavioral,50,100,0,100,50,max_A_max_C_low_E,21.3,"{""machiavellianism"": 25.0, ""narcissism"": 22.22222222222222, ""psychopathy"": 16.666666666666668}",27,27
9278,claude,dark_triad,behavioral,50,0,100,25,50,medlow_A_low_C_high_E,60.19,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 75.0, ""psychopathy"": 47.22222222222222}",27,27
9316,deepseek,dark_triad,behavioral,50,0,100,25,50,medlow_A_low_C_high_E,77.78,"{""machiavellianism"": 75.0, ""narcissism"": 83.33333333333333, ""psychopathy"": 75.0}",27,27
9335,gemini,dark_triad,behavioral,50,0,100,25,50,medlow_A_low_C_high_E,63.89,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 75.0, ""psychopathy"": 55.55555555555556}",27,27
9297,openai,dark_triad,behavioral,50,0,100,25,50,medlow_A_low_C_high_E,56.48,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 72.22222222222221, ""psychopathy"": 44.44444444444444}",27,27
9277,claude,dark_triad,behavioral,50,0,0,25,50,medlow_A_low_C_low_E,36.11,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 22.22222222222222, ""psychopathy"": 33.333333333333336}",27,27
9315,deepseek,dark_triad,behavioral,50,0,0,25,50,medlow_A_low_C_low_E,36.11,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 27.77777777777778, ""psychopathy"": 27.77777777777778}",27,27
9334,gemini,dark_triad,behavioral,50,0,0,25,50,medlow_A_low_C_low_E,43.52,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 22.22222222222222, ""psychopathy"": 44.44444444444444}",27,27
9296,openai,dark_triad,behavioral,50,0,0,25,50,medlow_A_low_C_low_E,31.48,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 27.77777777777778, ""psychopathy"": 25.0}",27,27
9280,claude,dark_triad,behavioral,50,25,100,25,50,medlow_A_medlow_C_high_E,54.63,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 69.44444444444444, ""psychopathy"": 38.888888888888886}",27,27
9318,deepseek,dark_triad,behavioral,50,25,100,25,50,medlow_A_medlow_C_high_E,62.04,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 80.55555555555556, ""psychopathy"": 41.666666666666664}",27,27
9337,gemini,dark_triad,behavioral,50,25,100,25,50,medlow_A_medlow_C_high_E,62.96,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 75.0, ""psychopathy"": 50.0}",27,27
9299,openai,dark_triad,behavioral,50,25,100,25,50,medlow_A_medlow_C_high_E,58.33,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 72.22222222222221, ""psychopathy"": 41.666666666666664}",27,27
9279,claude,dark_triad,behavioral,50,25,0,25,50,medlow_A_medlow_C_low_E,32.41,"{""machiavellianism"": 50.0, ""narcissism"": 19.444444444444443, ""psychopathy"": 27.77777777777778}",27,27
9317,deepseek,dark_triad,behavioral,50,25,0,25,50,medlow_A_medlow_C_low_E,37.96,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 30.555555555555557, ""psychopathy"": 27.77777777777778}",27,27
9336,gemini,dark_triad,behavioral,50,25,0,25,50,medlow_A_medlow_C_low_E,38.89,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 25.0, ""psychopathy"": 33.333333333333336}",27,27
9298,openai,dark_triad,behavioral,50,25,0,25,50,medlow_A_medlow_C_low_E,32.41,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 27.77777777777778, ""psychopathy"": 25.0}",27,27
9289,claude,dark_triad,behavioral,50,50,50,50,50,neutral,37.04,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 41.666666666666664, ""psychopathy"": 25.0}",27,27
9327,deepseek,dark_triad,behavioral,50,50,50,50,50,neutral,37.04,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 38.888888888888886, ""psychopathy"": 25.0}",27,27
9346,gemini,dark_triad,behavioral,50,50,50,50,50,neutral,49.07,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 47.22222222222222, ""psychopathy"": 38.888888888888886}",27,27
9308,openai,dark_triad,behavioral,50,50,50,50,50,neutral,37.04,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 41.666666666666664, ""psychopathy"": 25.0}",27,27
10051,claude,dark_triad,exemplar,100,100,100,100,100,all_maximum,39.81,"{""machiavellianism"": 13.88888888888889, ""narcissism"": 86.11111111111111, ""psychopathy"": 19.444444444444443}",27,27
10089,deepseek,dark_triad,exemplar,100,100,100,100,100,all_maximum,41.67,"{""machiavellianism"": 16.666666666666668, ""narcissism"": 91.66666666666667, ""psychopathy"": 16.666666666666668}",27,27
10108,gemini,dark_triad,exemplar,100,100,100,100,100,all_maximum,37.96,"{""machiavellianism"": 16.666666666666668, ""narcissism"": 83.33333333333333, ""psychopathy"": 13.88888888888889}",27,27
10070,openai,dark_triad,exemplar,100,100,100,100,100,all_maximum,40.74,"{""machiavellianism"": 19.444444444444443, ""narcissism"": 86.11111111111111, ""psychopathy"": 16.666666666666668}",27,27
10050,claude,dark_triad,exemplar,0,0,0,0,0,all_minimum,36.11,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 33.333333333333336, ""psychopathy"": 33.333333333333336}",27,27
10088,deepseek,dark_triad,exemplar,0,0,0,0,0,all_minimum,36.11,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 30.555555555555557, ""psychopathy"": 30.555555555555557}",27,27
10107,gemini,dark_triad,exemplar,0,0,0,0,0,all_minimum,50.0,"{""machiavellianism"": 50.0, ""narcissism"": 50.0, ""psychopathy"": 50.0}",27,27
10069,openai,dark_triad,exemplar,0,0,0,0,0,all_minimum,50.0,"{""machiavellianism"": 50.0, ""narcissism"": 50.0, ""psychopathy"": 50.0}",27,27
10042,claude,dark_triad,exemplar,50,75,100,75,50,high_A_high_C_high_E,37.04,"{""machiavellianism"": 16.666666666666668, ""narcissism"": 80.55555555555556, ""psychopathy"": 13.88888888888889}",27,27
10080,deepseek,dark_triad,exemplar,50,75,100,75,50,high_A_high_C_high_E,40.74,"{""machiavellianism"": 19.444444444444443, ""narcissism"": 86.11111111111111, ""psychopathy"": 16.666666666666668}",27,27
10099,gemini,dark_triad,exemplar,50,75,100,75,50,high_A_high_C_high_E,43.52,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 88.88888888888889, ""psychopathy"": 11.11111111111111}",27,27
10061,openai,dark_triad,exemplar,50,75,100,75,50,high_A_high_C_high_E,37.96,"{""machiavellianism"": 19.444444444444443, ""narcissism"": 80.55555555555556, ""psychopathy"": 13.88888888888889}",27,27
10041,claude,dark_triad,exemplar,50,75,0,75,50,high_A_high_C_low_E,9.26,"{""machiavellianism"": 19.444444444444443, ""narcissism"": 8.333333333333332, ""psychopathy"": 0.0}",27,27
10079,deepseek,dark_triad,exemplar,50,75,0,75,50,high_A_high_C_low_E,22.22,"{""machiavellianism"": 22.22222222222222, ""narcissism"": 33.333333333333336, ""psychopathy"": 11.11111111111111}",27,27
10098,gemini,dark_triad,exemplar,50,75,0,75,50,high_A_high_C_low_E,15.74,"{""machiavellianism"": 25.0, ""narcissism"": 16.666666666666668, ""psychopathy"": 5.555555555555558}",27,27
10060,openai,dark_triad,exemplar,50,75,0,75,50,high_A_high_C_low_E,21.3,"{""machiavellianism"": 22.22222222222222, ""narcissism"": 30.555555555555557, ""psychopathy"": 11.11111111111111}",27,27
10044,claude,dark_triad,exemplar,50,100,100,75,50,high_A_max_C_high_E,28.7,"{""machiavellianism"": 22.22222222222222, ""narcissism"": 50.0, ""psychopathy"": 13.88888888888889}",27,27
10082,deepseek,dark_triad,exemplar,50,100,100,75,50,high_A_max_C_high_E,25.93,"{""machiavellianism"": 13.88888888888889, ""narcissism"": 52.77777777777778, ""psychopathy"": 11.11111111111111}",27,27
10101,gemini,dark_triad,exemplar,50,100,100,75,50,high_A_max_C_high_E,29.63,"{""machiavellianism"": 25.0, ""narcissism"": 52.77777777777778, ""psychopathy"": 11.11111111111111}",27,27
10063,openai,dark_triad,exemplar,50,100,100,75,50,high_A_max_C_high_E,29.63,"{""machiavellianism"": 22.22222222222222, ""narcissism"": 55.55555555555556, ""psychopathy"": 11.11111111111111}",27,27
10043,claude,dark_triad,exemplar,50,100,0,75,50,high_A_max_C_low_E,9.26,"{""machiavellianism"": 19.444444444444443, ""narcissism"": 8.333333333333332, ""psychopathy"": 0.0}",27,27
10081,deepseek,dark_triad,exemplar,50,100,0,75,50,high_A_max_C_low_E,20.37,"{""machiavellianism"": 19.444444444444443, ""narcissism"": 30.555555555555557, ""psychopathy"": 11.11111111111111}",27,27
10100,gemini,dark_triad,exemplar,50,100,0,75,50,high_A_max_C_low_E,13.89,"{""machiavellianism"": 25.0, ""narcissism"": 16.666666666666668, ""psychopathy"": 0.0}",27,27
10062,openai,dark_triad,exemplar,50,100,0,75,50,high_A_max_C_low_E,24.07,"{""machiavellianism"": 25.0, ""narcissism"": 30.555555555555557, ""psychopathy"": 16.666666666666668}",27,27
10034,claude,dark_triad,exemplar,50,0,100,0,50,low_A_low_C_high_E,78.7,"{""machiavellianism"": 97.22222222222223, ""narcissism"": 72.22222222222221, ""psychopathy"": 66.66666666666666}",27,27
10072,deepseek,dark_triad,exemplar,50,0,100,0,50,low_A_low_C_high_E,76.85,"{""machiavellianism"": 91.66666666666667, ""narcissism"": 77.77777777777777, ""psychopathy"": 61.111111111111114}",27,27
10091,gemini,dark_triad,exemplar,50,0,100,0,50,low_A_low_C_high_E,73.15,"{""machiavellianism"": 88.88888888888889, ""narcissism"": 72.22222222222221, ""psychopathy"": 58.333333333333336}",27,27
10053,openai,dark_triad,exemplar,50,0,100,0,50,low_A_low_C_high_E,82.41,"{""machiavellianism"": 94.44444444444444, ""narcissism"": 86.11111111111111, ""psychopathy"": 66.66666666666666}",27,27
10033,claude,dark_triad,exemplar,50,0,0,0,50,low_A_low_C_low_E,78.7,"{""machiavellianism"": 97.22222222222223, ""narcissism"": 77.77777777777777, ""psychopathy"": 61.111111111111114}",27,27
10071,deepseek,dark_triad,exemplar,50,0,0,0,50,low_A_low_C_low_E,87.96,"{""machiavellianism"": 97.22222222222223, ""narcissism"": 88.88888888888889, ""psychopathy"": 77.77777777777777}",27,27
10090,gemini,dark_triad,exemplar,50,0,0,0,50,low_A_low_C_low_E,75.0,"{""machiavellianism"": 94.44444444444444, ""narcissism"": 83.33333333333333, ""psychopathy"": 47.22222222222222}",27,27
